species,stressor,vuln,iucn_sid,src,map_f
phocoena spinipinnis,wildlife_strike,0.41601,17029,iucn,species_ranges/iucn_spp_mol_17029.csv
phocoenoides dalli,air_temp,0.26202,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,biomass_removal,0.7751,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,bycatch,0.62193,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,entanglement_macroplastic,0.26093,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,eutrophication_nutrient_pollution,0.10843,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,habitat_loss_degradation,0.21218,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,inorganic_pollution,0.21456,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,invasive_species,0.23734,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,light_pollution,0.31566,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,marine_heat_waves,0.15259,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,noise_pollution,0.35556,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,oceanographic,0.03947,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,organic_pollution,0.29258,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,plastic_pollution_microplastic,0.0551,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,poisons_toxins,0.04222,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,salinity,0.03776,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,sedimentation,0.19942,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,sea_level_rise,0.07832,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,sst_rise,0.7751,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,storm_disturbance,0.20849,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
phocoenoides dalli,wildlife_strike,0.41601,17032,iucn,species_ranges/iucn_spp_mol_17032.csv
physeter macrocephalus,air_temp,0,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,air_temp,0,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,biomass_removal,0.79285,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,biomass_removal,0.79285,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,bycatch,0.79285,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,bycatch,0.79285,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,entanglement_macroplastic,0.68205,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,entanglement_macroplastic,0.68205,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,eutrophication_nutrient_pollution,0.25654,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,eutrophication_nutrient_pollution,0.25654,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,habitat_loss_degradation,0.22382,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,habitat_loss_degradation,0.22382,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,inorganic_pollution,0.20323,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,inorganic_pollution,0.20323,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,invasive_species,0,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,invasive_species,0,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,light_pollution,0.23399,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,light_pollution,0.23399,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,marine_heat_waves,0.09913,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,marine_heat_waves,0.09913,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,noise_pollution,0.52564,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,noise_pollution,0.52564,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,oceanographic,0.18823,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,oceanographic,0.18823,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,organic_pollution,0.43595,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,organic_pollution,0.43595,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,plastic_pollution_microplastic,0.07123,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,plastic_pollution_microplastic,0.07123,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,poisons_toxins,0.05576,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,poisons_toxins,0.05576,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,salinity,0.1939,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,salinity,0.1939,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,sedimentation,0.14666,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,sedimentation,0.14666,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,sea_level_rise,0,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,sea_level_rise,0,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,sst_rise,0.79285,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,sst_rise,0.79285,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,storm_disturbance,0.28458,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,storm_disturbance,0.28458,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
physeter macrocephalus,wildlife_strike,0.70172,41755,iucn,species_ranges/iucn_spp_mol_41755.csv
physeter macrocephalus,wildlife_strike,0.70172,16370739,iucn,species_ranges/iucn_spp_mol_16370739.csv
pontoporia blainvillei,air_temp,0.26202,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,air_temp,0.26202,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,biomass_removal,0.7751,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,biomass_removal,0.7751,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,bycatch,0.62193,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,bycatch,0.62193,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,entanglement_macroplastic,0.26093,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,entanglement_macroplastic,0.26093,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,eutrophication_nutrient_pollution,0.10843,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,eutrophication_nutrient_pollution,0.10843,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,habitat_loss_degradation,0.21218,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,habitat_loss_degradation,0.21218,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,inorganic_pollution,0.21456,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,inorganic_pollution,0.21456,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,invasive_species,0.23734,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,invasive_species,0.23734,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,light_pollution,0.31566,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,light_pollution,0.31566,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,marine_heat_waves,0.15259,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,marine_heat_waves,0.15259,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,noise_pollution,0.35556,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,noise_pollution,0.35556,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,oceanographic,0.03947,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,oceanographic,0.03947,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,organic_pollution,0.29258,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,organic_pollution,0.29258,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,plastic_pollution_microplastic,0.0551,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,plastic_pollution_microplastic,0.0551,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,poisons_toxins,0.04222,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,poisons_toxins,0.04222,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,salinity,0.03776,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,salinity,0.03776,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,sedimentation,0.19942,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,sedimentation,0.19942,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,sea_level_rise,0.07832,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,sea_level_rise,0.07832,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,sst_rise,0.7751,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,sst_rise,0.7751,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,storm_disturbance,0.20849,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,storm_disturbance,0.20849,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pontoporia blainvillei,wildlife_strike,0.41601,17978,iucn,species_ranges/iucn_spp_mol_17978.csv
pontoporia blainvillei,wildlife_strike,0.41601,41761,iucn,species_ranges/iucn_spp_mol_41761.csv
pseudorca crassidens,air_temp,0,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,biomass_removal,0.79652,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,bycatch,0.71782,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,entanglement_macroplastic,0.51229,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,eutrophication_nutrient_pollution,0.11057,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,habitat_loss_degradation,0.10969,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,inorganic_pollution,0.32244,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,invasive_species,0,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,light_pollution,0.22328,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,marine_heat_waves,0.16285,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,noise_pollution,0.52779,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,oceanographic,0,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,organic_pollution,0.44203,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,plastic_pollution_microplastic,0.07153,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,poisons_toxins,0.056,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,salinity,0,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,sedimentation,0.27027,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,sea_level_rise,0,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,sst_rise,0.79652,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,storm_disturbance,0.22146,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pseudorca crassidens,wildlife_strike,0.66105,18596,iucn,species_ranges/iucn_spp_mol_18596.csv
pusa hispida,air_temp,0.39329,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,air_temp,0.39329,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,air_temp,0.39329,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,air_temp,0.39329,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,biomass_removal,0.77481,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,biomass_removal,0.77481,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,biomass_removal,0.77481,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,biomass_removal,0.77481,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,bycatch,0.6217,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,bycatch,0.6217,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,bycatch,0.6217,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,bycatch,0.6217,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,entanglement_macroplastic,0.31084,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,entanglement_macroplastic,0.31084,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,entanglement_macroplastic,0.31084,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,entanglement_macroplastic,0.31084,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,eutrophication_nutrient_pollution,0.09712,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,eutrophication_nutrient_pollution,0.09712,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,eutrophication_nutrient_pollution,0.09712,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,eutrophication_nutrient_pollution,0.09712,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,habitat_loss_degradation,0.36969,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,habitat_loss_degradation,0.36969,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,habitat_loss_degradation,0.36969,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,habitat_loss_degradation,0.36969,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,inorganic_pollution,0.26971,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,inorganic_pollution,0.26971,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,inorganic_pollution,0.26971,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,inorganic_pollution,0.26971,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,invasive_species,0.58861,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,invasive_species,0.58861,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,invasive_species,0.58861,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,invasive_species,0.58861,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,light_pollution,0.57616,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,light_pollution,0.57616,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,light_pollution,0.57616,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,light_pollution,0.57616,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,marine_heat_waves,0.24378,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,marine_heat_waves,0.24378,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,marine_heat_waves,0.24378,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,marine_heat_waves,0.24378,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,noise_pollution,0.44091,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,noise_pollution,0.44091,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,noise_pollution,0.44091,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,noise_pollution,0.44091,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,oceanographic,0,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,oceanographic,0,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,oceanographic,0,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,oceanographic,0,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,organic_pollution,0.34114,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,organic_pollution,0.34114,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,organic_pollution,0.34114,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,organic_pollution,0.34114,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,plastic_pollution_microplastic,0.06407,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,plastic_pollution_microplastic,0.06407,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,plastic_pollution_microplastic,0.06407,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,plastic_pollution_microplastic,0.06407,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,poisons_toxins,0.04918,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,poisons_toxins,0.04918,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,poisons_toxins,0.04918,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,poisons_toxins,0.04918,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,salinity,0,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,salinity,0,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,salinity,0,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,salinity,0,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,sedimentation,0.25873,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,sedimentation,0.25873,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,sedimentation,0.25873,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,sedimentation,0.25873,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,sea_level_rise,0.19424,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,sea_level_rise,0.19424,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,sea_level_rise,0.19424,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,sea_level_rise,0.19424,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,sst_rise,0.77481,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,sst_rise,0.77481,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,sst_rise,0.77481,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,sst_rise,0.77481,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,storm_disturbance,0.262,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,storm_disturbance,0.262,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,storm_disturbance,0.262,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,storm_disturbance,0.262,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,wildlife_strike,0.51586,41672,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,wildlife_strike,0.51586,41673,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,wildlife_strike,0.51586,41677,am,species_ranges/am_spp_mol_pusa_hispida.csv
pusa hispida,wildlife_strike,0.51586,61382318,am,species_ranges/am_spp_mol_pusa_hispida.csv
sotalia fluviatilis,air_temp,0.26202,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,biomass_removal,0.7751,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,bycatch,0.62193,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,entanglement_macroplastic,0.26093,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,eutrophication_nutrient_pollution,0.10843,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,habitat_loss_degradation,0.21218,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,inorganic_pollution,0.21456,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,invasive_species,0.23734,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,light_pollution,0.31566,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,marine_heat_waves,0.15259,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,noise_pollution,0.35556,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,oceanographic,0.03947,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,organic_pollution,0.29258,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,plastic_pollution_microplastic,0.0551,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,poisons_toxins,0.04222,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,salinity,0.03776,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,sedimentation,0.19942,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,sea_level_rise,0.07832,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,sst_rise,0.7751,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,storm_disturbance,0.20849,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia fluviatilis,wildlife_strike,0.41601,NA,am,species_ranges/am_spp_mol_sotalia_fluviatilis.csv
sotalia guianensis,air_temp,0.26202,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,biomass_removal,0.7751,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,bycatch,0.68488,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,entanglement_macroplastic,0.3698,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,eutrophication_nutrient_pollution,0.10843,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,habitat_loss_degradation,0.21218,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,inorganic_pollution,0.20551,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,invasive_species,0.23734,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,light_pollution,0.31566,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,marine_heat_waves,0.15259,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,noise_pollution,0.35556,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,oceanographic,0.03947,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,organic_pollution,0.30464,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,plastic_pollution_microplastic,0.0551,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,poisons_toxins,0.04222,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,salinity,0.03776,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,sedimentation,0.18436,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,sea_level_rise,0.07832,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,sst_rise,0.7751,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,storm_disturbance,0.20849,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sotalia guianensis,wildlife_strike,0.44012,181359,am,species_ranges/am_spp_mol_sotalia_guianensis.csv
sousa plumbea,air_temp,0.26202,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,biomass_removal,0.7751,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,bycatch,0.68488,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,entanglement_macroplastic,0.3698,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,eutrophication_nutrient_pollution,0.10843,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,habitat_loss_degradation,0.21218,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,inorganic_pollution,0.20551,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,invasive_species,0.23734,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,light_pollution,0.31566,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,marine_heat_waves,0.15259,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,noise_pollution,0.35556,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,oceanographic,0.03947,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,organic_pollution,0.30464,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,plastic_pollution_microplastic,0.0551,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
sousa plumbea,poisons_toxins,0.04222,82031633,iucn,species_ranges/iucn_spp_mol_82031633.csv
